step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
13,CASH_IN,139673.27,C1002845,115575.68,115575.68,C3002845,589752.85,729426.12,0,0
21,DEBIT,124792.06,C1002846,197085.23,72293.17,C3002846,681154.07,805946.13,0,0
23,CASH_OUT,37884.55,C1002847,85053.44,47168.89,C3002847,682406.16,720290.71,0,0
11,DEBIT,93940.03,C1002848,247455.8,153515.77,C3002848,845251.8,939191.83,0,0
23,DEBIT,144092.55,C1002849,235684.08,91591.53,C3002849,9672.54,153765.09,0,0
16,CASH_IN,105934.2,C1002850,478129.6,372195.4,C3002850,220246.94,326181.14,0,0
15,TRANSFER,79158.27,C1002851,216863.94,137705.67,C3002851,665534.0,744692.27,0,0
21,CASH_OUT,64535.46,C1002852,392813.4,328277.94,C3002852,895145.74,959681.2,0,0
28,TRANSFER,122117.73,C1002853,470955.27,348837.54,C3002853,685338.78,807456.51,0,0
15,DEBIT,187827.83,C1002854,438494.42,250666.59,C3002854,413491.29,601319.12,0,0
25,PAYMENT,134381.79,C1002855,104333.81,104333.81,M2002855,361555.5,495937.29,0,0
4,DEBIT,15041.71,C1002856,248014.95,232973.24,C3002856,737948.01,752989.72,0,0
11,TRANSFER,92190.93,C1002857,173869.89,81678.96,C3002857,741237.7,833428.63,0,0
19,DEBIT,178175.74,C1002858,199929.35,21753.61,C3002858,607057.99,785233.73,0,0
15,PAYMENT,18983.04,C1002859,180403.41,161420.37,M2002859,291467.02,310450.06,0,0
4,CASH_IN,197776.25,C1002860,413179.61,215403.36,C3002860,925154.82,1122931.07,0,1
21,TRANSFER,189818.97,C1002861,226069.53,36250.56,C3002861,551879.94,741698.91,1,0
13,DEBIT,15747.07,C1002862,261847.17,246100.1,C3002862,790492.36,806239.43,0,0
22,TRANSFER,186689.32,C1002863,491223.68,304534.36,C3002863,214308.26,400997.58,1,0
19,CASH_IN,72690.2,C1002864,29989.64,29989.64,C3002864,344040.79,416730.99,0,0
2,DEBIT,168957.36,C1002865,243978.82,75021.46,C3002865,874579.52,1043536.88,0,0
14,DEBIT,83734.83,C1002866,387030.85,303296.02,C3002866,50107.03,133841.86,0,0
29,TRANSFER,88226.94,C1002867,75580.98,75580.98,C3002867,512315.31,600542.25,0,0
4,TRANSFER,126885.19,C1002868,305765.8,178880.61,C3002868,481705.48,608590.67,0,0
16,PAYMENT,154918.04,C1002869,119732.39,119732.39,M2002869,751230.19,906148.23,0,0
21,CASH_IN,6854.45,C1002870,433702.06,426847.61,C3002870,281893.77,288748.22,0,0
20,PAYMENT,118671.88,C1002871,163549.83,44877.95,M2002871,219066.82,337738.7,0,0
14,DEBIT,37427.93,C1002872,164531.41,127103.48,C3002872,926132.84,963560.77,0,0
27,TRANSFER,69255.31,C1002873,299096.94,229841.63,C3002873,571709.65,640964.96,0,0
29,DEBIT,69658.94,C1002874,91781.45,22122.51,C3002874,104689.57,174348.51,0,0
15,DEBIT,93865.16,C1002875,142444.32,48579.16,C3002875,193036.16,286901.32,0,0
28,CASH_OUT,66893.87,C1002876,208315.93,141422.06,C3002876,998826.06,1065719.93,0,0
3,CASH_OUT,21561.49,C1002877,176818.93,155257.44,C3002877,195609.0,217170.49,0,0
8,DEBIT,29211.18,C1002878,262438.61,233227.43,C3002878,610475.51,639686.69,0,0
16,TRANSFER,6784.25,C1002879,299820.07,293035.82,C3002879,420128.08,426912.33,0,0
10,DEBIT,94102.79,C1002880,283333.73,189230.94,C3002880,885599.09,979701.88,0,0
4,CASH_OUT,190894.09,C1002881,327084.16,136190.07,C3002881,755168.59,946062.68,1,1
30,TRANSFER,23223.48,C1002882,153874.76,130651.28,C3002882,596951.4,620174.88,0,0
18,DEBIT,189258.27,C1002883,63213.11,63213.11,C3002883,10738.98,199997.25,0,0
2,CASH_IN,146698.97,C1002884,380403.77,233704.8,C3002884,879795.21,1026494.18,0,0
17,CASH_IN,127536.01,C1002885,425390.19,297854.18,C3002885,444667.47,572203.48,0,0
13,DEBIT,129091.02,C1002886,128503.12,128503.12,C3002886,931577.65,1060668.67,0,0
4,TRANSFER,165362.86,C1002887,203545.98,38183.12,C3002887,495539.01,660901.87,1,0
26,DEBIT,21473.28,C1002888,249284.61,227811.33,C3002888,694224.49,715697.77,0,0
25,DEBIT,101000.39,C1002889,266663.42,165663.03,C3002889,69292.65,170293.04,0,0
30,CASH_OUT,139448.52,C1002890,329745.09,190296.57,C3002890,745151.65,884600.17,0,0
11,CASH_IN,117405.41,C1002891,20801.62,20801.62,C3002891,337996.03,455401.44,0,0
7,CASH_OUT,166572.54,C1002892,360738.54,194166.0,C3002892,351359.01,517931.55,1,0
12,CASH_OUT,14547.11,C1002893,30985.5,16438.39,C3002893,118655.84,133202.95,0,0
10,DEBIT,138171.14,C1002894,234144.28,95973.14,C3002894,146857.15,285028.29,0,0
7,CASH_OUT,106852.14,C1002895,413835.57,306983.43,C3002895,185759.06,292611.2,0,0
13,CASH_IN,75894.26,C1002896,225607.66,149713.4,C3002896,328206.17,404100.43,0,0
7,CASH_OUT,68120.97,C1002897,74544.87,6423.9,C3002897,891969.91,960090.88,0,0
24,CASH_IN,124204.44,C1002898,492516.92,368312.48,C3002898,368260.24,492464.68,0,0
17,CASH_OUT,178209.98,C1002899,444642.73,266432.75,C3002899,724362.71,902572.69,1,0
10,CASH_IN,99285.57,C1002900,385656.82,286371.25,C3002900,82747.5,182033.07,0,0
29,CASH_OUT,164962.16,C1002901,205755.8,40793.64,C3002901,591098.8,756060.96,1,0
10,CASH_OUT,80491.06,C1002902,91922.86,11431.8,C3002902,481891.23,562382.29,0,0
24,TRANSFER,20568.65,C1002903,470705.59,450136.94,C3002903,977957.95,998526.6,0,0
4,CASH_IN,12395.0,C1002904,266175.56,253780.56,C3002904,846207.77,858602.77,0,0
20,CASH_IN,10361.74,C1002905,426177.73,415815.99,C3002905,454829.77,465191.51,0,0
4,CASH_IN,76092.01,C1002906,171047.5,94955.49,C3002906,775142.76,851234.77,0,0
22,PAYMENT,67513.83,C1002907,167644.16,100130.33,M2002907,193038.74,260552.57,0,0
7,CASH_OUT,143615.61,C1002908,492770.24,349154.63,C3002908,562336.33,705951.94,0,0
22,CASH_IN,148590.02,C1002909,260916.52,112326.5,C3002909,74619.06,223209.08,0,0
1,PAYMENT,10265.71,C1002910,70347.71,60082.0,M2002910,348089.03,358354.74,0,0
12,TRANSFER,44302.54,C1002911,109837.34,65534.8,C3002911,225862.18,270164.72,0,0
24,CASH_IN,54924.94,C1002912,240972.14,186047.2,C3002912,718909.82,773834.76,0,0
13,CASH_IN,109567.64,C1002913,21235.46,21235.46,C3002913,490090.69,599658.33,0,0
10,PAYMENT,28988.59,C1002914,231266.99,202278.4,M2002914,751070.48,780059.07,0,0
15,CASH_OUT,26874.85,C1002915,209470.42,182595.57,C3002915,515295.44,542170.29,0,0
27,TRANSFER,188763.4,C1002916,389668.13,200904.73,C3002916,86484.44,275247.84,1,0
13,CASH_IN,160860.16,C1002917,177470.98,16610.82,C3002917,735367.65,896227.81,0,0
23,CASH_OUT,36212.91,C1002918,491274.38,455061.47,C3002918,833229.26,869442.17,0,0
22,TRANSFER,81372.9,C1002919,90384.96,9012.06,C3002919,903531.23,984904.13,0,0
22,DEBIT,71188.84,C1002920,295493.34,224304.5,C3002920,571991.95,643180.79,0,0
21,DEBIT,158221.71,C1002921,44849.65,44849.65,C3002921,753585.36,911807.07,0,0
22,TRANSFER,102091.56,C1002922,366931.99,264840.43,C3002922,752044.34,854135.9,0,0
28,PAYMENT,25657.16,C1002923,497376.84,471719.68,M2002923,155749.76,181406.92,0,0
9,TRANSFER,147824.51,C1002924,409569.32,261744.81,C3002924,164220.69,312045.2,0,0
26,TRANSFER,79437.91,C1002925,277851.77,198413.86,C3002925,70885.51,150323.42,0,0
9,PAYMENT,52658.56,C1002926,242370.68,189712.12,M2002926,319913.64,372572.2,0,0
15,PAYMENT,75162.17,C1002927,417514.98,342352.81,M2002927,473508.59,548670.76,0,0
10,CASH_OUT,99601.54,C1002928,467987.04,368385.5,C3002928,997897.85,1097499.39,0,0
24,CASH_OUT,68688.79,C1002929,494603.26,425914.47,C3002929,430993.34,499682.13,0,0
26,PAYMENT,48456.96,C1002930,198269.61,149812.65,M2002930,726242.59,774699.55,0,0
25,DEBIT,79760.56,C1002931,495458.74,415698.18,C3002931,693397.03,773157.59,0,0
29,DEBIT,3932.66,C1002932,77963.13,74030.47,C3002932,204481.95,208414.61,0,0
10,TRANSFER,154522.32,C1002933,126774.89,126774.89,C3002933,58507.15,213029.47,0,0
8,CASH_IN,34271.88,C1002934,44508.06,10236.18,C3002934,546006.75,580278.63,0,0
24,TRANSFER,8876.53,C1002935,135869.26,126992.73,C3002935,700305.59,709182.12,0,0
16,TRANSFER,130774.37,C1002936,383968.78,253194.41,C3002936,998251.79,1129026.16,0,0
17,CASH_IN,154809.83,C1002937,426462.18,271652.35,C3002937,358611.05,513420.88,0,0
26,PAYMENT,162784.44,C1002938,389446.32,226661.88,M2002938,896364.56,1059149.0,0,0
27,DEBIT,98752.49,C1002939,315532.89,216780.4,C3002939,381932.46,480684.95,0,0
5,TRANSFER,41153.1,C1002940,256983.26,215830.16,C3002940,689411.71,730564.81,0,0
4,CASH_IN,147471.81,C1002941,354352.14,206880.33,C3002941,598252.93,745724.74,0,0
18,CASH_OUT,139972.64,C1002942,195416.77,55444.13,C3002942,52978.79,192951.43,0,0
24,TRANSFER,49329.52,C1002943,420654.18,371324.66,C3002943,78388.43,127717.95,0,0
19,DEBIT,180691.21,C1002944,338595.05,157903.84,C3002944,20764.09,201455.3,0,0
4,PAYMENT,20963.85,C1002945,348902.35,327938.5,M2002945,370834.08,391797.93,0,0
28,TRANSFER,196539.38,C1002946,267968.0,71428.62,C3002946,745801.05,942340.43,0,1
7,TRANSFER,172063.54,C1002947,442614.49,270550.95,C3002947,172755.39,344818.93,0,0
10,CASH_IN,137610.94,C1002948,126007.37,126007.37,C3002948,605852.97,743463.91,0,0
25,CASH_OUT,187756.1,C1002949,190573.83,2817.73,C3002949,288827.78,476583.88,0,0
18,CASH_OUT,144490.0,C1002950,388821.28,244331.28,C3002950,796992.62,941482.62,0,0
19,PAYMENT,38172.35,C1002951,246374.45,208202.1,M2002951,798396.15,836568.5,0,0
4,DEBIT,88487.01,C1002952,444607.01,356120.0,C3002952,775414.51,863901.52,0,0
10,PAYMENT,14393.45,C1002953,173199.66,158806.21,M2002953,524833.51,539226.96,0,0
1,TRANSFER,77992.52,C1002954,184665.08,106672.56,C3002954,284566.71,362559.23,0,0
23,TRANSFER,148346.44,C1002955,444367.89,296021.45,C3002955,809444.04,957790.48,0,0
18,CASH_OUT,77350.03,C1002956,232185.16,154835.13,C3002956,186100.56,263450.59,0,0
5,DEBIT,66125.81,C1002957,258062.29,191936.48,C3002957,289759.6,355885.41,0,0
15,CASH_IN,119111.61,C1002958,166381.86,47270.25,C3002958,183947.71,303059.32,0,0
17,DEBIT,174453.69,C1002959,138334.97,138334.97,C3002959,674210.16,848663.85,0,0
3,TRANSFER,9611.88,C1002960,327974.36,318362.48,C3002960,686236.03,695847.91,0,0
12,CASH_IN,77155.54,C1002961,59920.33,59920.33,C3002961,652509.99,729665.53,0,0
2,DEBIT,31732.32,C1002962,439636.32,407904.0,C3002962,415601.47,447333.79,0,0
1,DEBIT,139101.31,C1002963,389601.57,250500.26,C3002963,100171.01,239272.32,0,0
23,CASH_IN,21234.34,C1002964,95374.13,74139.79,C3002964,911169.58,932403.92,0,0
21,TRANSFER,132995.07,C1002965,347009.97,214014.9,C3002965,507730.96,640726.03,0,0
17,DEBIT,57307.56,C1002966,301316.46,244008.9,C3002966,406972.19,464279.75,0,0
22,CASH_IN,39863.47,C1002967,92267.53,52404.06,C3002967,588824.89,628688.36,0,0
16,TRANSFER,187276.88,C1002968,136601.75,136601.75,C3002968,192790.44,380067.32,1,0
5,CASH_IN,3803.06,C1002969,204493.25,200690.19,C3002969,132548.78,136351.84,0,0
15,CASH_IN,87611.68,C1002970,349621.37,262009.69,C3002970,405525.22,493136.9,0,0
3,DEBIT,4423.24,C1002971,319361.7,314938.46,C3002971,227220.69,231643.93,0,0
28,TRANSFER,96770.25,C1002972,266117.42,169347.17,C3002972,244290.29,341060.54,0,0
7,DEBIT,100259.37,C1002973,384205.27,283945.9,C3002973,892511.49,992770.86,0,0
11,PAYMENT,64400.33,C1002974,378968.87,314568.54,M2002974,530759.18,595159.51,0,0
10,PAYMENT,26519.14,C1002975,308929.58,282410.44,M2002975,483469.06,509988.2,0,0
9,TRANSFER,75339.87,C1002976,393495.04,318155.17,C3002976,689479.59,764819.46,0,0
14,CASH_IN,134485.36,C1002977,167131.69,32646.33,C3002977,951548.11,1086033.47,0,0
13,DEBIT,156500.92,C1002978,440624.76,284123.84,C3002978,112198.56,268699.48,0,0
29,DEBIT,106197.05,C1002979,307455.04,201257.99,C3002979,833534.57,939731.62,0,0
25,TRANSFER,118007.9,C1002980,411181.76,293173.86,C3002980,584019.18,702027.08,0,0
30,TRANSFER,40203.21,C1002981,273139.55,232936.34,C3002981,146165.35,186368.56,0,0
25,PAYMENT,57537.33,C1002982,109219.12,51681.79,M2002982,297149.32,354686.65,0,0
2,CASH_OUT,32462.93,C1002983,271205.06,238742.13,C3002983,482361.42,514824.35,0,0
3,TRANSFER,49934.14,C1002984,185555.83,135621.69,C3002984,691177.14,741111.28,0,0
7,CASH_OUT,45054.87,C1002985,348749.52,303694.65,C3002985,242607.02,287661.89,0,0
21,TRANSFER,103937.81,C1002986,237896.9,133959.09,C3002986,534878.82,638816.63,0,0
18,CASH_IN,112581.48,C1002987,418056.4,305474.92,C3002987,684671.63,797253.11,0,0
3,CASH_IN,188994.99,C1002988,339036.26,150041.27,C3002988,448740.75,637735.74,0,0
10,PAYMENT,39194.57,C1002989,342272.22,303077.65,M2002989,863025.96,902220.53,0,0
22,PAYMENT,128370.97,C1002990,108577.67,108577.67,M2002990,869459.1,997830.07,0,0
29,CASH_OUT,163470.13,C1002991,492124.88,328654.75,C3002991,470691.22,634161.35,1,0
7,TRANSFER,112092.27,C1002992,420837.6,308745.33,C3002992,972925.71,1085017.98,0,0
9,DEBIT,51075.23,C1002993,394502.44,343427.21,C3002993,75585.09,126660.32,0,0
17,PAYMENT,52583.79,C1002994,165107.61,112523.82,M2002994,3362.38,55946.17,0,0
11,DEBIT,7946.69,C1002995,267815.83,259869.14,C3002995,380668.26,388614.95,0,0
7,DEBIT,61158.3,C1002996,68551.59,7393.29,C3002996,601097.06,662255.36,0,0
24,TRANSFER,148946.28,C1002997,269237.99,120291.71,C3002997,629200.16,778146.44,0,0
28,CASH_OUT,9598.8,C1002998,72944.62,63345.82,C3002998,476445.74,486044.54,0,0
14,TRANSFER,43937.13,C1002999,276518.92,232581.79,C3002999,124883.31,168820.44,0,0
19,PAYMENT,141275.88,C1003000,324360.94,183085.06,M2003000,170497.52,311773.4,0,0
4,DEBIT,156552.05,C1003001,195097.98,38545.93,C3003001,852147.98,1008700.03,0,0
26,TRANSFER,91118.15,C1003002,249272.44,158154.29,C3003002,867911.13,959029.28,0,0
6,TRANSFER,139645.06,C1003003,437826.69,298181.63,C3003003,673898.54,813543.6,0,0
10,TRANSFER,77651.64,C1003004,54281.57,54281.57,C3003004,664217.97,741869.61,0,0
7,PAYMENT,32066.66,C1003005,395866.45,363799.79,M2003005,597682.13,629748.79,0,0
13,CASH_OUT,79690.08,C1003006,85377.28,5687.2,C3003006,202925.89,282615.97,0,0
14,TRANSFER,116035.57,C1003007,18353.99,18353.99,C3003007,428250.7,544286.27,0,0
4,PAYMENT,189615.85,C1003008,92787.3,92787.3,M2003008,695894.65,885510.5,0,0
8,DEBIT,13843.32,C1003009,382521.59,368678.27,C3003009,537252.27,551095.59,0,0
5,CASH_IN,101528.08,C1003010,202563.04,101034.96,C3003010,18580.33,120108.41,0,0
1,PAYMENT,65851.06,C1003011,436260.26,370409.2,M2003011,953556.81,1019407.87,0,0
4,CASH_IN,101711.51,C1003012,262353.77,160642.26,C3003012,844816.05,946527.56,0,0
3,TRANSFER,4892.69,C1003013,11125.18,6232.49,C3003013,260545.01,265437.7,0,0
9,TRANSFER,62673.77,C1003014,358356.8,295683.03,C3003014,616458.94,679132.71,0,0
8,PAYMENT,163991.64,C1003015,55116.45,55116.45,M2003015,923239.38,1087231.02,0,0
1,CASH_IN,110832.95,C1003016,394689.82,283856.87,C3003016,96011.01,206843.96,0,0
27,TRANSFER,90171.44,C1003017,84051.27,84051.27,C3003017,503029.48,593200.92,0,0
6,DEBIT,57176.46,C1003018,172723.19,115546.73,C3003018,456243.03,513419.49,0,0
9,CASH_OUT,59678.7,C1003019,380635.71,320957.01,C3003019,410205.01,469883.71,0,0
7,CASH_OUT,76681.98,C1003020,477115.68,400433.7,C3003020,835588.61,912270.59,0,0
4,TRANSFER,167130.58,C1003021,185716.98,18586.4,C3003021,380646.15,547776.73,1,0
13,CASH_IN,193445.92,C1003022,414700.11,221254.19,C3003022,63663.33,257109.25,0,1
17,TRANSFER,87787.21,C1003023,95396.13,7608.92,C3003023,65837.74,153624.95,0,0
28,CASH_IN,78731.23,C1003024,403589.89,324858.66,C3003024,42744.61,121475.84,0,0
2,DEBIT,169325.5,C1003025,328747.03,159421.53,C3003025,409145.42,578470.92,0,0
28,CASH_IN,85438.37,C1003026,96371.75,10933.38,C3003026,718406.28,803844.65,0,0
5,TRANSFER,110448.43,C1003027,151251.98,40803.55,C3003027,203722.46,314170.89,0,0
12,DEBIT,46265.24,C1003028,65885.44,19620.2,C3003028,646468.52,692733.76,0,0
27,PAYMENT,148726.16,C1003029,191483.51,42757.35,M2003029,687088.47,835814.63,0,0
21,CASH_OUT,106444.46,C1003030,101824.32,101824.32,C3003030,255202.12,361646.58,0,0
8,TRANSFER,161826.01,C1003031,321998.98,160172.97,C3003031,600557.66,762383.67,0,0
6,TRANSFER,156168.47,C1003032,497252.55,341084.08,C3003032,684868.34,841036.81,0,0
8,TRANSFER,43079.45,C1003033,6004.58,6004.58,C3003033,466613.62,509693.07,0,0
18,DEBIT,143155.55,C1003034,270459.91,127304.36,C3003034,336716.6,479872.15,0,0
3,PAYMENT,160030.88,C1003035,286833.3,126802.42,M2003035,619151.55,779182.43,0,0
22,CASH_IN,69286.84,C1003036,457104.39,387817.55,C3003036,977847.09,1047133.93,0,0
12,PAYMENT,34604.56,C1003037,253002.67,218398.11,M2003037,426841.41,461445.97,0,0
29,DEBIT,626.17,C1003038,271850.71,271224.54,C3003038,391735.1,392361.27,0,0
26,TRANSFER,90235.64,C1003039,235826.4,145590.76,C3003039,464266.9,554502.54,0,0
3,CASH_OUT,70551.3,C1003040,134452.15,63900.85,C3003040,76218.39,146769.69,0,0
22,TRANSFER,111026.48,C1003041,28014.57,28014.57,C3003041,553163.28,664189.76,0,0
6,CASH_IN,37689.41,C1003042,204328.84,166639.43,C3003042,328697.39,366386.8,0,0
2,CASH_OUT,171947.14,C1003043,26295.74,26295.74,C3003043,121422.12,293369.26,0,0
23,TRANSFER,51625.27,C1003044,275246.23,223620.96,C3003044,466256.74,517882.01,0,0
12,CASH_OUT,45363.28,C1003045,153646.82,108283.54,C3003045,3383.99,48747.27,0,0
2,PAYMENT,96194.74,C1003046,266801.2,170606.46,M2003046,401785.25,497979.99,0,0
6,DEBIT,99820.32,C1003047,67148.48,67148.48,C3003047,105735.27,205555.59,0,0
17,TRANSFER,43095.54,C1003048,466314.98,423219.44,C3003048,24292.7,67388.24,0,0
3,CASH_IN,54444.96,C1003049,447260.62,392815.66,C3003049,824475.05,878920.01,0,0
2,PAYMENT,34024.08,C1003050,94998.25,60974.17,M2003050,916248.8,950272.88,0,0
23,TRANSFER,143720.19,C1003051,171722.14,28001.95,C3003051,207674.65,351394.84,0,0
30,PAYMENT,154040.8,C1003052,306746.39,152705.59,M2003052,539298.26,693339.06,0,0
20,CASH_IN,92519.47,C1003053,47843.1,47843.1,C3003053,277958.16,370477.63,0,0
8,TRANSFER,142846.0,C1003054,177283.91,34437.91,C3003054,493577.44,636423.44,0,0
22,CASH_IN,147213.48,C1003055,125556.14,125556.14,C3003055,436631.32,583844.8,0,0
12,CASH_OUT,27741.28,C1003056,457758.36,430017.08,C3003056,269051.06,296792.34,0,0
26,CASH_IN,193238.99,C1003057,426255.32,233016.33,C3003057,700393.58,893632.57,0,1
4,CASH_OUT,164224.29,C1003058,289916.37,125692.08,C3003058,126490.96,290715.25,1,0
5,TRANSFER,40976.24,C1003059,260173.17,219196.93,C3003059,53072.78,94049.02,0,0
13,CASH_OUT,37314.39,C1003060,465362.9,428048.51,C3003060,767675.43,804989.82,0,0
29,TRANSFER,25219.66,C1003061,466213.89,440994.23,C3003061,665930.03,691149.69,0,0
15,TRANSFER,27761.87,C1003062,484665.06,456903.19,C3003062,498526.12,526287.99,0,0
25,DEBIT,149657.54,C1003063,62689.44,62689.44,C3003063,467789.77,617447.31,0,0
23,TRANSFER,93983.89,C1003064,80278.91,80278.91,C3003064,497411.38,591395.27,0,0
16,CASH_OUT,156608.54,C1003065,338368.35,181759.81,C3003065,437024.08,593632.62,0,0
10,DEBIT,149276.35,C1003066,270717.24,121440.89,C3003066,392892.3,542168.65,0,0
30,DEBIT,120962.08,C1003067,9232.95,9232.95,C3003067,499690.6,620652.68,0,0
30,TRANSFER,137304.68,C1003068,30987.52,30987.52,C3003068,528515.17,665819.85,0,0
25,CASH_IN,3769.31,C1003069,444040.19,440270.88,C3003069,691902.31,695671.62,0,0
23,CASH_IN,62424.35,C1003070,434435.4,372011.05,C3003070,711207.16,773631.51,0,0
16,DEBIT,127600.65,C1003071,178635.46,51034.81,C3003071,377629.08,505229.73,0,0
12,TRANSFER,1968.06,C1003072,445525.31,443557.25,C3003072,413540.52,415508.58,0,0
17,CASH_IN,6692.09,C1003073,296837.54,290145.45,C3003073,373697.17,380389.26,0,0
16,TRANSFER,170392.41,C1003074,402952.82,232560.41,C3003074,536535.77,706928.18,0,0
12,TRANSFER,136836.57,C1003075,213715.54,76878.97,C3003075,453353.54,590190.11,0,0
8,DEBIT,53147.41,C1003076,56699.16,3551.75,C3003076,889596.46,942743.87,0,0
20,DEBIT,137623.77,C1003077,216863.53,79239.76,C3003077,696361.27,833985.04,0,0
3,PAYMENT,158512.09,C1003078,228649.9,70137.81,M2003078,898656.38,1057168.47,0,0
16,CASH_IN,61428.18,C1003079,275472.1,214043.92,C3003079,709136.99,770565.17,0,0
30,CASH_IN,7303.87,C1003080,52791.36,45487.49,C3003080,970992.15,978296.02,0,0
13,CASH_IN,186562.55,C1003081,495700.93,309138.38,C3003081,635736.78,822299.33,0,0
23,CASH_OUT,69101.45,C1003082,122068.41,52966.96,C3003082,963550.14,1032651.59,0,0
28,TRANSFER,21385.7,C1003083,99276.2,77890.5,C3003083,158169.89,179555.59,0,0
19,DEBIT,98422.19,C1003084,263401.46,164979.27,C3003084,52477.68,150899.87,0,0
8,CASH_IN,153716.71,C1003085,268604.09,114887.38,C3003085,579125.19,732841.9,0,0
22,PAYMENT,44407.3,C1003086,219910.37,175503.07,M2003086,983493.21,1027900.51,0,0
5,CASH_IN,53971.06,C1003087,385946.07,331975.01,C3003087,417605.25,471576.31,0,0
20,TRANSFER,48618.73,C1003088,258327.2,209708.47,C3003088,212043.36,260662.09,0,0
8,TRANSFER,198335.44,C1003089,304847.73,106512.29,C3003089,521541.45,719876.89,0,1
24,DEBIT,39561.01,C1003090,361873.19,322312.18,C3003090,648798.62,688359.63,0,0
12,CASH_OUT,115146.49,C1003091,12512.55,12512.55,C3003091,315178.7,430325.19,0,0
1,DEBIT,185060.4,C1003092,285322.09,100261.69,C3003092,714769.36,899829.76,0,0
25,CASH_IN,29464.62,C1003093,442097.24,412632.62,C3003093,975114.51,1004579.13,0,0
30,PAYMENT,194173.75,C1003094,8694.37,8694.37,M2003094,896963.12,1091136.87,0,1
21,DEBIT,189500.7,C1003095,202591.05,13090.35,C3003095,291585.37,481086.07,0,0
20,CASH_OUT,176925.94,C1003096,463113.73,286187.79,C3003096,326723.68,503649.62,1,0
6,DEBIT,42989.85,C1003097,176577.2,133587.35,C3003097,371541.22,414531.07,0,0
22,TRANSFER,126847.61,C1003098,229364.41,102516.8,C3003098,394552.78,521400.39,0,0
18,CASH_IN,152202.21,C1003099,490770.7,338568.49,C3003099,100319.5,252521.71,0,0
8,CASH_IN,197206.98,C1003100,99661.93,99661.93,C3003100,761962.84,959169.82,0,1
7,CASH_IN,36166.72,C1003101,32627.59,32627.59,C3003101,365339.26,401505.98,0,0
1,CASH_IN,153228.58,C1003102,429711.3,276482.72,C3003102,879819.98,1033048.56,0,0
21,CASH_IN,67826.35,C1003103,434232.67,366406.32,C3003103,926940.62,994766.97,0,0
16,CASH_IN,35207.73,C1003104,236038.92,200831.19,C3003104,24431.31,59639.04,0,0
12,PAYMENT,84333.25,C1003105,257103.59,172770.34,M2003105,988503.07,1072836.32,0,0
6,CASH_OUT,158787.8,C1003106,417903.18,259115.38,C3003106,710022.73,868810.53,1,0
20,CASH_IN,93023.48,C1003107,369279.75,276256.27,C3003107,520392.23,613415.71,0,0
2,CASH_OUT,107550.87,C1003108,132574.5,25023.63,C3003108,389527.61,497078.48,0,0
29,CASH_IN,199032.37,C1003109,8446.68,8446.68,C3003109,518518.13,717550.5,0,1
14,DEBIT,79881.95,C1003110,239850.08,159968.13,C3003110,324624.72,404506.67,0,0
4,CASH_IN,123118.61,C1003111,429456.16,306337.55,C3003111,622687.81,745806.42,0,0
